combination_id,timestamp,use_ema,use_macd,use_rsi,use_bollinger,use_atr,prediction_horizon,learning_rate,num_leaves,max_depth,n_estimators,min_child_samples,subsample,colsample_bytree,reg_alpha,reg_lambda,train_rmse,train_mae,train_r2,train_direction_acc,val_rmse,val_mae,val_r2,val_direction_acc,test_rmse,test_mae,test_r2,test_direction_acc,combined_score
26,2025-12-13T14:59:28.713715,True,False,True,True,True,10,0.03,31,6,500,30,0.9,0.9,0.5,0.1,0.0020349568779267878,0.0013579228351450453,0.0004030109768123902,0.5134365545470725,0.002256480153415684,0.0016131119058735096,-0.001221861828370363,0.5184466019417475,0.0015686942401100241,0.0011493695190163977,-1.664859275551933e-05,0.4954230235783634,0.5061456706617465
27,2025-12-13T14:59:29.105600,True,False,False,True,True,6,0.03,50,6,800,30,0.7,0.7,0.5,0.3,0.001591865428544523,0.0010377091875421963,2.8747858960009864e-05,0.5045370974438053,0.0017482207330971637,0.0012198992838981216,-0.0007071497040760377,0.5164865613743419,0.001242659032841687,0.0008859107464926233,-8.168470847191855e-05,0.5067885840953172,0.49445407493752447
28,2025-12-13T14:59:29.646871,False,False,True,True,True,16,0.05,70,6,800,30,0.9,0.9,0.1,0.1,0.0025636186784201583,0.001745745625112847,0.009269517703330399,0.5670286629873598,0.0028214391664298168,0.0020898912420742647,-0.0034302250261577516,0.4906918588496805,0.0019287451889743806,0.001455875332361007,0.0005731801684546456,0.5173659349819394,0.484562810207035
29,2025-12-13T14:59:30.076232,True,True,True,True,True,6,0.05,31,4,500,30,0.9,0.8,0.3,0.5,0.0015915174763153814,0.001037442289490161,0.00046585038429425296,0.52855702508748,0.0017480843453486052,0.001219689191787594,-0.0005510151054963774,0.5433638126904959,0.001242513832469987,0.0008859071120881892,0.00015201374740558826,0.5051260737046274,0.4961164401278426
30,2025-12-13T14:59:30.456812,True,True,True,False,False,10,0.01,31,6,300,20,0.7,0.7,0.5,0.5,0.002035302978498845,0.0013581494675707058,6.29639580322916e-05,0.5134365545470725,0.002256431697353964,0.0016130814971253853,-0.0011788614524566032,0.5184466019417475,0.0015688298181071097,0.0011494367965537787,-0.00018951352681195743,0.4954230235783634,0.5061458062397437
31,2025-12-13T14:59:30.901070,True,True,False,False,True,6,0.05,70,8,500,10,0.9,0.7,0.3,0.3,0.0015899816259951143,0.001036515088712224,0.0023940656213076172,0.5336575529328035,0.0017481492520246165,0.0012196081528210816,-0.0006253177515957997,0.5292324743696315,0.0012419848057188749,0.000885696531746192,0.0010032456819969449,0.5209199224161818,0.48032206238953706
32,2025-12-13T14:59:31.444131,True,False,True,True,True,10,0.01,70,4,300,20,0.8,0.8,0.3,0.3,0.0020341556155806123,0.0013573389847258827,0.001190036739146083,0.524351901287299,0.0022563492081671137,0.0016128913362064754,-0.001105661877482511,0.5184466019417475,0.0015687792610484597,0.0011493893375444813,-0.0001250504161118826,0.4954230235783634,0.506145755682685
33,2025-12-13T14:59:31.930775,True,False,True,True,True,6,0.01,31,4,500,10,0.9,0.9,0.1,0.1,0.0015907159027429034,0.0010370190805266287,0.0014724348640158258,0.5207283079295415,0.0017481440681395208,0.0012197060200358737,-0.0006193833395606863,0.5306178996952065,0.0012422473368033,0.00088567913663179,0.0005808646365133008,0.5281241341091715,0.4731181132276318
34,2025-12-13T14:59:32.368696,True,True,True,False,False,16,0.05,50,8,500,20,0.8,0.8,0.3,0.1,0.002567164863129724,0.0017470474712303738,0.006526720380885309,0.5623405139160881,0.002818740984326583,0.0020873034763388555,-0.0015119537220169565,0.5287579883300917,0.0019289500611644052,0.0014556813324360695,0.00036084975063610525,0.5273687135315366,0.4745602365296278
35,2025-12-13T14:59:32.863566,True,False,True,True,True,10,0.05,70,6,300,20,0.7,0.9,0.1,0.1,0.002025898245963947,0.001353011614274459,0.00928263605445867,0.5681319333214688,0.0022561411779134875,0.0016122063176981273,-0.000921071067307988,0.5220527045769764,0.0015679183146319717,0.0011487933898053078,0.0009723860763658498,0.5203883495145631,0.48117956880006885
36,2025-12-13T14:59:33.371953,True,True,True,False,False,6,0.05,70,4,300,20,0.7,0.8,0.1,0.3,0.0015905567924092059,0.0010369664877223066,0.0016721790271108095,0.5306921297669177,0.0017485906722628237,0.0012202032389710545,-0.0011307117061976069,0.5078969243557773,0.0012428545062519204,0.0008859701705952859,-0.0003963402137101557,0.5156553061789969,0.48558754832725504
37,2025-12-13T14:59:33.841032,True,False,True,True,True,6,0.01,31,4,500,10,0.9,0.9,0.1,0.5,0.0015907170080697182,0.0010370195993826847,0.0014710471873419229,0.5207283079295415,0.0017481441700926662,0.0012197061733369178,-0.0006195000533926187,0.5306178996952065,0.0012422474667441602,0.0008856792203517129,0.0005806555551413073,0.5281241341091715,0.4731181133575727
38,2025-12-13T14:59:34.230954,False,False,True,True,True,6,0.05,31,8,500,10,0.8,0.9,0.3,0.3,0.0015906971703671636,0.0010368915595556662,0.0014959521789178476,0.533776169859439,0.0017481607439028349,0.0012196584761419262,-0.0006384734956794702,0.5292324743696315,0.0012422031878623193,0.0008856622236610285,0.0006519012345457265,0.5195344970906068,0.4817077060972555
39,2025-12-13T14:59:34.767607,True,False,True,True,True,10,0.03,70,6,800,20,0.9,0.9,0.3,0.3,0.0020317171047945157,0.0013558994231367201,0.00358331379917598,0.5429198552530106,0.002255876685907539,0.0016122729250021436,-0.0006864048090726715,0.5159500693481276,0.0015686714345505904,0.0011492819201638256,1.24275302459953e-05,0.4954230235783634,0.5061456478561872
40,2025-12-13T14:59:35.180728,True,True,True,True,True,6,0.01,31,8,500,30,0.7,0.8,0.5,0.3,0.0015918806554063819,0.001037720638435546,9.61747686911707e-06,0.5045370974438053,0.0017482236511367252,0.0012199081742008935,-0.0007104903640211546,0.5164865613743419,0.001242659032841687,0.0008859107464926233,-8.168470847191855e-05,0.5067885840953172,0.49445407493752447
41,2025-12-13T14:59:35.654624,True,False,True,True,True,10,0.01,31,6,800,10,0.7,0.7,0.3,0.3,0.002034424685876196,0.0013575194737919763,0.0009257817680878855,0.5134365545470725,0.0022564188958433453,0.0016130187394843814,-0.0011675014228269553,0.5184466019417475,0.0015687524067639232,0.0011493756013575608,-9.081052848847193e-05,0.4954230235783634,0.5061457288284005
42,2025-12-13T14:59:36.112831,True,True,True,False,False,16,0.05,70,6,500,30,0.9,0.8,0.5,0.1,0.002559211252331684,0.0017428741831593693,0.012673157925862766,0.562162482938698,0.0028176751516788205,0.002087127211267253,-0.000754706191722132,0.5187552097804946,0.0019281456512412443,0.0014556462063497141,0.0011944140832867989,0.5220894692970269,0.4798386763542143
43,2025-12-13T14:59:36.680607,True,True,True,True,True,16,0.03,31,6,500,20,0.8,0.7,0.3,0.3,0.0025675217666435313,0.0017469019613914603,0.006250463287286956,0.5570589282535161,0.0028189936619859896,0.0020871374288630473,-0.001691516895883094,0.5237565990552931,0.0019293009068680916,0.0014559249992311793,-2.8206245694661902e-06,0.5090302861906085,0.4928990147162596
44,2025-12-13T14:59:37.088509,True,False,False,True,True,16,0.01,31,4,300,30,0.8,0.7,0.3,0.5,0.00257498932285812,0.0017516083466354187,0.0004614784974775743,0.5108302177912291,0.0028191326006817377,0.0020879348756002152,-0.0017902593261895916,0.52292303417616,0.0019297609406093703,0.0014562474718390944,-0.0004797704709516015,0.5062517365934982,0.49567802434711117
45,2025-12-13T14:59:37.537288,True,False,True,True,True,16,0.01,50,6,500,30,0.7,0.9,0.5,0.3,0.0025753009125668164,0.0017518308732391045,0.00021956311753712487,0.5108302177912291,0.0028191543913469834,0.00208797543356914,-0.0018057461894531723,0.52292303417616,0.001929747730833898,0.0014562485534568273,-0.00046607336721171677,0.5062517365934982,0.4956780111373357
46,2025-12-13T14:59:38.085254,True,True,True,True,True,6,0.03,31,6,800,30,0.7,0.7,0.1,0.3,0.0015908904716837396,0.0010370204429698071,0.0012532612657111253,0.5307514382302354,0.0017481362606103909,0.0012198426713526944,-0.000610445463467002,0.5184261568301468,0.0012426397647267427,0.0008859140201913655,-5.067131066649466e-05,0.5070656691604323,0.49417697060429444
47,2025-12-13T14:59:38.767791,True,True,True,True,True,6,0.05,50,6,500,10,0.7,0.7,0.1,0.1,0.0015902449498621193,0.0010365986427377954,0.0020636024247487894,0.5345471798825693,0.0017481879455126263,0.0012198803609961312,-0.0006696138689648024,0.5029093931837074,0.0012424347695729077,0.0008856979575616631,0.0002792531572327617,0.5250761983929066,0.4761662363766663
48,2025-12-13T14:59:39.270364,False,False,True,True,True,10,0.01,70,8,500,30,0.7,0.8,0.1,0.1,0.002034434503708581,0.001357647116526084,0.0009161389762454286,0.5134365545470725,0.0022564611921169486,0.0016130078637161258,-0.0012050352792600805,0.5184466019417475,0.0015687584334649182,0.0011493749286030698,-9.849467269695822e-05,0.4954230235783634,0.5061457348551015
49,2025-12-13T14:59:39.679493,True,False,False,True,True,6,0.05,31,6,500,20,0.7,0.8,0.3,0.1,0.0015912488135233773,0.0010373054849384014,0.0008032830214138587,0.518533894786786,0.0017481255455106509,0.0012197685910144516,-0.0005981791337685838,0.5164865613743419,0.0012427244778258578,0.0008859940596615527,-0.00018702664342828967,0.5067885840953172,0.4944541403825086
50,2025-12-13T14:59:40.184483,True,True,True,False,False,6,0.03,50,4,800,20,0.8,0.8,0.1,0.3,0.001591156457481276,0.001037292941662714,0.0009192663613645236,0.5340134037127098,0.001748103482668408,0.0012196747835156907,-0.0005729224804096322,0.5236907730673317,0.0012424543362431317,0.0008858743885160526,0.00024776440517970677,0.5170407315045719,0.4842017228316713
51,2025-12-13T14:59:40.595120,True,True,True,False,False,16,0.03,50,8,500,10,0.7,0.7,0.5,0.3,0.0025690927397694664,0.0017477080542229184,0.005034012900789087,0.5478606610883627,0.0028181853068861696,0.002086774262105494,-0.0011171230177797753,0.5562656293414837,0.001928735355758779,0.001455818572826835,0.0005833707881403027,0.5187552097804946,0.48317352557526416
52,2025-12-13T14:59:41.033260,True,True,False,False,True,16,0.03,70,4,300,10,0.9,0.9,0.1,0.5,0.00257190367525491,0.0017499243724209605,0.0028555666442020566,0.5186635807963919,0.0028196393972471662,0.0020883098031434975,-0.0021504761514952175,0.5176437899416505,0.0019292667402685789,0.0014560830786744822,3.259779380970773e-05,0.5126424006668518,0.4892868660734167
